Asiento;SubCta;Subcuenta;Fecha;Concepto;Debe;Haber;Doc.
27915;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27915;522,89;0;
27915;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27915;0;522,89;
27915;4400013;Subcuenta  4400013;02/01/2017;Concepto Asiento  27915;0;109,8;
27915;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27915;109,8;0;
27916;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27916;1.210,67;0;
27916;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27916;0;1.210,67;
27916;4400013;Subcuenta  4400013;02/01/2017;Concepto Asiento  27916;0;254,24;
27916;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27916;254,24;0;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;86,61;0;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;93,22;0;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;326,57;0;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;1.132,77;0;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;0;86,61;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;0;93,22;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;0;326,57;
27917;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27917;0;1.132,77;
27917;4400013;Subcuenta  4400013;02/01/2017;Concepto Asiento  27917;0;344,25;
27917;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27917;18,19;0;
27917;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27917;19,58;0;
27917;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27917;68,58;0;
27917;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27917;237,9;0;
27918;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27918;84,36;0;
27918;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27918;89,38;0;
27918;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27918;0;84,36;
27918;7000009;Subcuenta  7000009;02/01/2017;Concepto Asiento  27918;0;89,38;
27918;4400013;Subcuenta  4400013;02/01/2017;Concepto Asiento  27918;0;36,48;
27918;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27918;17,71;0;
27918;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27918;18,77;0;
27925;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27925;0;10,67;
27925;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27925;0;4.875,61;
27925;4300003;Subcuenta  4300003;02/01/2017;Concepto Asiento  27925;5.911,22;0;
27925;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27925;0;1,07;
27925;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27925;0;1.023,87;
27926;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27926;0;2.783,26;
27926;4300003;Subcuenta  4300003;02/01/2017;Concepto Asiento  27926;3.367,74;0;
27926;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27926;0;584,48;
27927;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27927;0;7,86;
27927;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27927;0;4.832,55;
27927;4300005;Subcuenta  4300005;02/01/2017;Concepto Asiento  27927;5.856,04;0;
27927;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27927;0;0,79;
27927;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27927;0;1.014,84;
27928;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27928;0;3,63;
27928;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27928;0;1.542,44;
27928;4300005;Subcuenta  4300005;02/01/2017;Concepto Asiento  27928;1.870,34;0;
27928;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27928;0;0,36;
27928;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27928;0;323,91;
27929;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27929;0;40,74;
27929;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27929;0;4.859,86;
27929;4300006;Subcuenta  4300006;02/01/2017;Concepto Asiento  27929;5.925,24;0;
27929;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27929;0;4,07;
27929;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27929;0;1.020,57;
27930;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27930;0;1.553,51;
27930;4300006;Subcuenta  4300006;02/01/2017;Concepto Asiento  27930;1.879,75;0;
27930;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27930;0;326,24;
27931;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27931;0;11,45;
27931;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27931;0;4.299,70;
27931;4300104;Subcuenta  4300104;02/01/2017;Concepto Asiento  27931;5.215,23;0;
27931;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27931;0;1,14;
27931;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27931;0;902,94;
27932;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27932;0;1,81;
27932;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27932;0;4.440,21;
27932;4300114;Subcuenta  4300114;02/01/2017;Concepto Asiento  27932;5.374,64;0;
27932;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27932;0;0,18;
27932;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27932;0;932,44;
27933;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27933;0;1,85;
27933;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27933;0;4.841,04;
27933;4300115;Subcuenta  4300115;02/01/2017;Concepto Asiento  27933;5.859,69;0;
27933;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27933;0;0,18;
27933;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27933;0;1.016,62;
27934;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27934;0;8,13;
27934;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27934;0;4.224,35;
27934;4300115;Subcuenta  4300115;02/01/2017;Concepto Asiento  27934;5.120,40;0;
27934;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27934;0;0,81;
27934;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27934;0;887,11;
27935;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27935;0;10,14;
27935;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27935;0;4.828,88;
27935;4300120;Subcuenta  4300120;02/01/2017;Concepto Asiento  27935;5.854,09;0;
27935;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27935;0;1,01;
27935;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27935;0;1.014,06;
27936;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27936;0;1.963,95;
27936;4300120;Subcuenta  4300120;02/01/2017;Concepto Asiento  27936;2.376,38;0;
27936;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27936;0;412,43;
27937;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27937;0;4.871,60;
27937;4300122;Subcuenta  4300122;02/01/2017;Concepto Asiento  27937;5.894,63;0;
27937;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27937;0;1.023,03;
27938;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27938;0;6,63;
27938;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27938;0;2.270,21;
27938;4300122;Subcuenta  4300122;02/01/2017;Concepto Asiento  27938;2.754,25;0;
27938;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27938;0;0,66;
27938;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27938;0;476,75;
27939;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27939;0;21,61;
27939;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27939;0;4.827,51;
27939;4300125;Subcuenta  4300125;02/01/2017;Concepto Asiento  27939;5.865,06;0;
27939;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27939;0;2,16;
27939;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27939;0;1.013,78;
27940;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27940;0;3,69;
27940;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27940;0;4.858,59;
27940;4300125;Subcuenta  4300125;02/01/2017;Concepto Asiento  27940;5.882,96;0;
27940;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27940;0;0,37;
27940;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27940;0;1.020,31;
27941;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27941;0;3,63;
27941;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27941;0;4.712,03;
27941;4300125;Subcuenta  4300125;02/01/2017;Concepto Asiento  27941;5.705,54;0;
27941;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27941;0;0,36;
27941;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27941;0;989,52;
27942;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27942;0;10,41;
27942;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27942;0;4.836,11;
27942;4300016;Subcuenta  4300016;02/01/2017;Concepto Asiento  27942;5.863,14;0;
27942;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27942;0;1,04;
27942;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27942;0;1.015,58;
27943;4300016;Subcuenta  4300016;02/01/2017;Concepto Asiento  27943;2.152,47;0;
27943;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27943;0;372,19;
27943;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27943;0;7,25;
27943;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27943;0;1.772,30;
27943;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27943;0;0,73;
27944;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27944;0;14,44;
27944;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27944;0;4.862,75;
27944;4300018;Subcuenta  4300018;02/01/2017;Concepto Asiento  27944;5.899,80;0;
27944;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27944;0;1,44;
27944;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27944;0;1.021,17;
27945;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27945;0;478,5;
27945;4300018;Subcuenta  4300018;02/01/2017;Concepto Asiento  27945;578,99;0;
27945;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27945;0;100,49;
27946;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27946;0;33,78;
27946;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27946;0;4.817,84;
27946;4300024;Subcuenta  4300024;02/01/2017;Concepto Asiento  27946;5.866,74;0;
27946;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27946;0;3,38;
27946;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27946;0;1.011,74;
27947;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27947;0;3,69;
27947;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27947;0;4.851,40;
27947;4300024;Subcuenta  4300024;02/01/2017;Concepto Asiento  27947;5.874,25;0;
27947;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27947;0;0,37;
27947;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27947;0;1.018,79;
27948;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27948;0;4.822,99;
27948;4300024;Subcuenta  4300024;02/01/2017;Concepto Asiento  27948;5.835,81;0;
27948;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27948;0;1.012,82;
27949;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27949;0;2,05;
27949;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27949;0;4.851,36;
27949;4300031;Subcuenta  4300031;02/01/2017;Concepto Asiento  27949;5.872,40;0;
27949;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27949;0;0,21;
27949;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27949;0;1.018,78;
27950;7000000;Subcuenta  7000000;02/01/2017;Concepto Asiento  27950;0;513,64;
27950;4300031;Subcuenta  4300031;02/01/2017;Concepto Asiento  27950;621,5;0;
27950;4770000;Subcuenta  4770000;02/01/2017;Concepto Asiento  27950;0;107,86;
28290;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28290;10,67;0;
28290;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28290;4.875,61;0;
28290;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28290;1,07;0;
28290;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28290;1.023,87;0;
28290;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28290;0;5.911,22;
28291;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28291;2.783,26;0;
28291;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28291;584,48;0;
28291;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28291;0;3.367,74;
28292;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28292;7,86;0;
28292;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28292;4.832,55;0;
28292;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28292;0,79;0;
28292;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28292;1.014,84;0;
28292;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28292;0;5.856,04;
28293;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28293;3,63;0;
28293;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28293;1.542,44;0;
28293;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28293;0,36;0;
28293;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28293;323,91;0;
28293;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28293;0;1.870,34;
28294;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28294;40,74;0;
28294;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28294;4.859,86;0;
28294;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28294;4,07;0;
28294;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28294;1.020,57;0;
28294;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28294;0;5.925,24;
28295;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28295;1.553,51;0;
28295;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28295;326,24;0;
28295;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28295;0;1.879,75;
28296;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28296;11,45;0;
28296;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28296;4.299,70;0;
28296;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28296;1,14;0;
28296;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28296;902,94;0;
28296;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28296;0;5.215,23;
28297;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28297;1,81;0;
28297;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28297;4.440,21;0;
28297;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28297;0,18;0;
28297;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28297;932,44;0;
28297;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28297;0;5.374,64;
28298;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28298;1,85;0;
28298;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28298;4.841,04;0;
28298;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28298;0,18;0;
28298;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28298;1.016,62;0;
28298;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28298;0;5.859,69;
28299;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28299;8,13;0;
28299;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28299;4.224,35;0;
28299;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28299;0,81;0;
28299;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28299;887,11;0;
28299;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28299;0;5.120,40;
28300;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28300;10,14;0;
28300;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28300;4.828,88;0;
28300;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28300;1,01;0;
28300;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28300;1.014,06;0;
28300;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28300;0;5.854,09;
28301;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28301;1.963,95;0;
28301;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28301;412,43;0;
28301;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28301;0;2.376,38;
28302;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28302;4.871,60;0;
28302;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28302;1.023,03;0;
28302;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28302;0;5.894,63;
28303;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28303;6,63;0;
28303;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28303;2.270,21;0;
28303;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28303;0,66;0;
28303;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28303;476,75;0;
28303;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28303;0;2.754,25;
28304;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28304;21,61;0;
28304;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28304;4.827,51;0;
28304;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28304;2,16;0;
28304;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28304;1.013,78;0;
28304;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28304;0;5.865,06;
28305;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28305;3,69;0;
28305;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28305;4.858,59;0;
28305;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28305;0,37;0;
28305;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28305;1.020,31;0;
28305;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28305;0;5.882,96;
28306;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28306;3,63;0;
28306;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28306;4.712,03;0;
28306;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28306;0,36;0;
28306;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28306;989,52;0;
28306;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28306;0;5.705,54;
28307;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28307;10,41;0;
28307;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28307;4.836,11;0;
28307;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28307;1,04;0;
28307;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28307;1.015,58;0;
28307;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28307;0;5.863,14;
28308;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28308;7,25;0;
28308;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28308;1.772,30;0;
28308;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28308;0,73;0;
28308;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28308;372,19;0;
28308;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28308;0;2.152,47;
28309;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28309;14,44;0;
28309;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28309;4.862,75;0;
28309;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28309;1,44;0;
28309;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28309;1.021,17;0;
28309;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28309;0;5.899,80;
28310;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28310;478,5;0;
28310;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28310;100,49;0;
28310;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28310;0;578,99;
28311;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28311;33,78;0;
28311;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28311;4.817,84;0;
28311;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28311;3,38;0;
28311;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28311;1.011,74;0;
28311;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28311;0;5.866,74;
28312;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28312;3,69;0;
28312;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28312;4.851,40;0;
28312;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28312;0,37;0;
28312;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28312;1.018,79;0;
28312;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28312;0;5.874,25;
28313;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28313;4.822,99;0;
28313;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28313;1.012,82;0;
28313;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28313;0;5.835,81;
28314;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28314;2,05;0;
28314;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28314;4.851,36;0;
28314;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28314;0,21;0;
28314;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28314;1.018,78;0;
28314;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28314;0;5.872,40;
28315;6000000;Subcuenta  6000000;02/01/2017;Concepto Asiento  28315;513,64;0;
28315;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28315;107,86;0;
28315;4030001;Subcuenta  4030001;02/01/2017;Concepto Asiento  28315;0;621,5;
28656;4100999;Subcuenta  4100999;02/01/2017;Concepto Asiento  28656;0;5,35;
28656;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28656;0,93;0;
28656;6294099;Subcuenta  6294099;02/01/2017;Concepto Asiento  28656;4,42;0;
28657;4100999;Subcuenta  4100999;02/01/2017;Concepto Asiento  28657;0;38,98;
28657;4109001;Subcuenta  4109001;02/01/2017;Concepto Asiento  28657;32,22;0;
28657;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28657;6,76;0;
28658;4100999;Subcuenta  4100999;02/01/2017;Concepto Asiento  28658;0;183,88;
28658;4109001;Subcuenta  4109001;02/01/2017;Concepto Asiento  28658;151,96;0;
28658;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28658;31,92;0;
28761;4130031;Subcuenta  4130031;02/01/2017;Concepto Asiento  28761;0;2.856,00;
28761;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28761;588;0;
28761;4751002;Subcuenta  4751002;02/01/2017;Concepto Asiento  28761;0;532;
28761;6210000;Subcuenta  6210000;02/01/2017;Concepto Asiento  28761;2.800,00;0;
28762;4105097;Subcuenta  4105097;02/01/2017;Concepto Asiento  28762;0;9.677,07;
28762;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28762;31,18;0;
28762;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28762;311,85;0;
28762;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28762;353,85;0;
28762;4720000;Subcuenta  4720000;02/01/2017;Concepto Asiento  28762;356,96;0;
